Fasta headers,P,P,P,PhAc,PhAc,PhAc,DBP,DBP,DBP,DEHP,DEHP,DEHP,ATBC,ATBC,ATBC
JANJIKNC_04824 FHA domain-containing protein FhaA,21.59323,21.65539,21.40598,22.51526,22.68288,22.68699,22.72941,22.81051,21.76814,22.82687,22.24028,22.69704,21.7213,21.04133,22.28605
JANJIKNC_04825 FHA domain-containing protein FhaB,21.24569,21.48611,21.27935,19.92037,19.89717,19.37453,20.40603,20.23304,20.33723,19.39026,20.55366,21.40151,21.14644,20.48316,21.00915
JANJIKNC_04835 Decaprenylphosphoryl-beta-D-ribose oxidase,23.17008,23.43033,23.35124,21.96077,21.07047,21.52148,22.66492,22.08913,22.88963,21.70826,22.60989,22.31852,22.85449,23.24928,22.63916
JANJIKNC_04837 Catalase-peroxidase,21.65709,21.9674,21.96656,22.35014,21.47739,22.71037,23.50845,23.37199,22.27884,19.17116,19.85216,21.91503,22.62625,22.40133,22.15409
JANJIKNC_04848 putative propionyl-CoA carboxylase beta chain 5,18.33916,19.90079,20.6709,19.53346,21.0449,19.35117,21.46438,21.6039,21.093,20.30274,19.86736,20.05577,18.71529,19.56172,19.05253
JANJIKNC_04849 Phthiocerol synthesis polyketide synthase type I PpsA,18.04111,20.77892,19.89071,20.255,20.11105,21.94971,20.53773,21.45192,20.40322,19.78648,19.85094,19.92171,18.78633,18.88037,19.44434
JANJIKNC_04850 Long-chain-fatty-acid--AMP ligase FadD32,22.45704,22.75485,22.37777,21.66596,21.07186,22.38477,21.99569,22.28853,21.48557,21.51196,19.38365,21.1004,20.76158,20.48296,20.47813
JANJIKNC_04853 MPT51/MPB51 antigen,22.30994,21.60476,22.00908,19.83155,20.16776,19.87993,21.32438,21.55642,21.05278,19.20477,19.228,19.63034,21.68436,22.76868,21.70489
JANJIKNC_04854 Diacylglycerol acyltransferase/mycolyltransferase Ag85B,23.56674,23.10129,23.41429,23.25782,23.4805,23.01584,24.71649,24.31686,25.50815,23.35662,23.42982,23.48714,23.51749,23.62288,23.55953
JANJIKNC_04858 Galactofuranosyltransferase GlfT2,19.07179,19.21008,18.12799,19.24,19.97593,19.29493,20.09288,20.42101,19.83475,19.52791,19.18719,20.06368,19.40368,19.13018,19.13138
JANJIKNC_04867 hypothetical protein,17.99008,18.96698,18.57897,19.23528,21.38248,19.4532,21.95699,21.57298,21.78261,20.9015,19.26296,19.63617,19.77108,19.11911,19.46093
JANJIKNC_04892 putative protein,20.96902,20.61423,21.0732,20.30652,20.68025,20.90925,20.52888,20.24447,20.98336,20.76458,20.85521,20.55225,20.02324,19.97491,19.6935
JANJIKNC_04930 5-methylcytosine-specific restriction enzyme B,18.2935,19.14752,20.15202,19.92288,19.75911,21.30402,21.38843,22.00065,20.6443,19.40348,19.76635,19.4198,20.381,20.52955,18.71663
JANJIKNC_04945 Alanine and proline-rich secreted protein Apa,21.59432,21.87121,21.62516,22.11778,21.7136,21.63883,22.91541,23.30201,23.27767,22.44874,22.1672,22.30744,21.62943,21.43507,22.62725
JANJIKNC_04961 hypothetical protein,18.72562,17.93917,19.35766,19.88747,20.6566,19.15387,21.42542,21.64693,20.92034,21.11108,21.30891,19.5359,21.77876,22.25081,21.93085
JANJIKNC_04967 Diacylglycerol acyltransferase/mycolyltransferase Ag85B,18.82692,19.91877,18.7264,18.57157,20.04916,19.40987,20.95433,21.50252,21.03926,19.34676,19.10885,19.4495,19.27585,19.90431,18.71613
JANJIKNC_04980 Bacterioferritin,21.99051,21.67366,22.40393,22.12981,22.32232,22.50865,23.97788,23.38113,22.34438,22.26642,21.71762,21.37745,21.27935,20.5644,20.71028
JANJIKNC_05001 Chaperone protein ClpB,21.79106,22.56781,21.82124,21.57293,20.51843,21.03106,21.73389,21.54783,21.60806,20.51961,20.53649,21.44056,21.17182,21.50514,21.06362
JANJIKNC_05015 Protein GrpE,18.6006,19.01609,18.97527,19.37563,19.8845,19.47553,20.2832,19.67364,19.72337,19.91658,19.11781,19.57865,19.74806,19.28283,18.13333
JANJIKNC_05016 Chaperone protein DnaK,22.58983,23.01517,22.75538,22.62196,22.88656,22.73178,24.09338,24.36339,23.58497,23.0353,22.92374,22.48908,22.73529,22.9283,22.80833
JANJIKNC_05037 hypothetical protein,21.79038,21.36458,21.96409,21.43593,19.42371,21.1687,22.28554,21.74337,22.01188,22.25505,21.98905,22.31451,22.22426,22.14046,21.8044
JANJIKNC_05038 putative protein,20.8559,20.55056,20.85498,20.44829,19.9192,20.67426,20.85681,20.68303,21.04494,20.85498,21.20711,20.80577,19.84367,20.30952,19.99243
JANJIKNC_05044 Isoniazid-induced protein IniA,21.38015,21.99428,21.52612,19.71112,20.01541,20.92665,20.91335,20.80365,20.8226,20.14879,19.72698,19.49332,21.11254,21.07084,20.65866
JANJIKNC_05051 Tyrosine--tRNA ligase,19.23979,18.52376,19.76867,19.22695,20.97622,20.04267,20.35703,19.82791,20.09223,19.47249,19.72647,18.86465,19.65517,18.19945,19.00716
JANJIKNC_05053 putative multidrug ABC transporter ATP-binding protein YbhF,17.95178,19.66928,18.73589,18.36741,20.01385,19.28108,19.19155,19.40273,17.81021,19.70549,19.05842,20.43429,19.36971,19.43092,19.17354
JANJIKNC_05058 Poly(3-hydroxyalkanoate) polymerase subunit PhaC,23.63799,24.56477,23.69912,20.98315,20.99606,21.28619,20.31451,21.03476,21.22335,20.16526,21.38906,20.32546,20.49287,21.08434,20.76474
JANJIKNC_05059 Energy-dependent translational throttle protein EttA,19.26097,19.60405,18.79302,18.93044,19.72006,18.92859,17.83596,18.34754,18.07645,19.68513,20.88206,19.34503,18.92545,19.46113,18.80015
JANJIKNC_05060 Argininosuccinate lyase,19.06915,22.18026,22.06579,19.82175,20.18923,19.89249,21.16668,21.07032,21.47284,19.52115,19.2584,19.67401,19.65945,18.98988,19.31904
JANJIKNC_05066 Arginine biosynthesis bifunctional protein ArgJ,19.32633,19.15761,19.21696,19.29795,20.22972,19.15173,19.24493,19.20074,19.37356,19.16832,18.96371,18.83032,19.63904,19.20383,19.05343
JANJIKNC_05068 Phenylalanine--tRNA ligase beta subunit,20.1107,20.28071,20.29446,18.83916,19.8592,20.4803,20.32246,20.58013,20.34039,19.05307,19.41048,19.71472,18.67042,19.50397,19.27307
JANJIKNC_05069 Phenylalanine--tRNA ligase alpha subunit,22.64985,22.73573,22.52793,21.60549,19.98465,21.40364,22.75283,22.69598,23.48824,22.61495,23.05044,23.0479,22.48269,22.89988,22.34987
JANJIKNC_05072 Acyl-CoA dehydrogenase,18.28573,18.02713,18.47205,19.53417,20.2694,19.7085,18.44883,19.13789,18.47354,19.36416,19.12778,19.95704,19.36465,18.93546,18.34637
JANJIKNC_05075 50S ribosomal protein L20,24.77037,24.96996,25.10398,23.62255,23.6672,23.95314,25.38466,25.48772,25.69774,25.3662,25.28079,26.14701,25.24063,23.95207,25.22004
JANJIKNC_05077 Translation initiation factor IF-3,22.85261,22.57575,22.7579,22.27188,20.92797,18.61852,22.25598,22.33887,22.66186,22.31219,22.08952,22.05798,21.60463,21.32433,21.03302
JANJIKNC_05088 hypothetical protein,19.26509,18.71979,19.54482,19.18737,20.80788,18.93896,19.23734,19.11728,19.20581,20.24731,19.39788,19.57886,18.86029,18.56239,19.86271
JANJIKNC_05091 Universal stress protein,24.84852,24.57762,24.97889,24.20777,24.0112,23.71544,24.09563,23.59742,24.09346,24.24184,24.4763,24.21897,24.80627,25.01316,24.45224
JANJIKNC_05101 HTH-type transcriptional regulator LutR,18.69393,18.28932,18.87496,19.7727,20.13603,19.88204,19.72744,19.318,19.35559,18.92243,18.94592,19.89777,19.72512,19.10192,18.91233
JANJIKNC_05123 HTH-type transcriptional repressor KstR2,20.24319,19.29889,19.62512,18.94162,20.20081,20.17493,18.20223,19.15257,18.8472,18.68458,19.45336,20.16091,20.06487,19.86319,19.33125
JANJIKNC_05161 60 kDa chaperonin 1,26.40266,26.89203,26.64417,25.97854,26.24407,26.06085,27.5501,27.61512,27.58714,26.43387,26.28457,26.31593,26.074,25.97246,26.21249
JANJIKNC_05163 hypothetical protein,20.43949,21.22923,20.11731,22.99781,22.59712,22.92694,18.57832,19.15091,18.63386,20.28109,20.14656,19.41891,21.08699,21.01482,20.80688
JANJIKNC_05166 Fatty acyl-CoA reductase,20.21324,20.12402,20.8226,19.24389,20.14029,19.4132,21.76656,21.34321,23.13774,20.33003,19.83,20.0724,20.01672,19.30336,21.26069
JANJIKNC_05170 hypothetical protein,20.76401,21.48109,21.15345,22.18507,20.94223,21.57427,20.43013,20.18071,19.83867,21.12887,21.68402,21.03093,22.14694,21.92763,21.60824
JANJIKNC_05175 3-oxoacyl-[acyl-carrier-protein] reductase FabG,21.97918,21.66973,22.13496,21.70358,22.07519,22.02533,21.64606,21.76571,21.50339,21.50184,20.20265,21.89833,21.27804,21.63931,21.65018
JANJIKNC_05195 Superoxide dismutase [Cu-Zn],19.58072,18.73105,18.56363,21.87042,20.62974,22.51116,22.88163,23.32663,22.11197,19.50718,19.68249,19.99652,19.2761,19.47323,21.5877
JANJIKNC_05196 hypothetical protein,18.64346,18.72886,19.20445,18.99291,20.05184,19.90777,19.67793,19.93776,19.09538,19.36233,19.1588,19.64553,19.9915,19.00027,19.96495
JANJIKNC_05217 Cold shock-like protein CspD,21.33052,21.03772,21.14954,19.40796,20.06738,19.81998,21.62466,21.31401,22.33413,19.63107,19.999,21.79899,21.56067,21.72817,21.2854
JANJIKNC_05222 hypothetical protein,19.77158,19.50308,19.57825,20.1345,20.5531,19.17162,20.91028,20.32312,21.50954,19.13655,20.07541,19.94661,20.8155,20.64042,18.26694
JANJIKNC_05230 Phosphoserine aminotransferase,22.50666,22.34833,22.84481,19.53877,19.98318,19.02324,23.50857,23.42175,23.76344,21.69519,20.38042,19.33234,19.82872,19.40988,22.1638
JANJIKNC_05239 Putative citrate synthase 2,21.78049,21.57057,21.60847,21.05298,20.57756,18.66846,21.19916,21.43196,22.19958,21.57224,22.0777,21.86238,21.77149,21.8839,20.97799
JANJIKNC_05243 Citrate synthase 1,23.52349,23.14664,23.54002,21.7494,21.52841,20.94228,23.7454,24.10221,24.0592,22.9729,23.1948,22.86337,22.47231,21.11553,22.55754
JANJIKNC_05247 putative protein,19.26126,17.70167,18.93782,17.97431,19.38208,19.40392,18.47627,18.57434,18.0815,18.83323,19.86824,19.389,19.47537,19.04492,19.1566
JANJIKNC_05251 putative membrane protein ArfC,20.60413,20.75393,20.66066,21.7024,21.66869,22.0715,22.05567,21.9011,20.0462,19.90525,20.44828,20.42812,21.80294,22.3927,21.37231
JANJIKNC_05253 Transcriptional regulatory protein PrrA,23.24271,22.93056,23.31534,23.11788,20.26494,18.69367,22.68787,22.7136,23.28292,22.32732,23.366,22.77864,23.49143,23.60048,23.56732
JANJIKNC_05259 Acetyl-coenzyme A synthetase,19.1294,18.24241,18.7749,19.15608,20.12708,21.34787,23.04151,22.99181,21.56034,19.20713,19.5341,19.84513,21.95159,21.58049,20.46891
JANJIKNC_05269 Bile acid 7-alpha dehydratase,19.81202,18.59165,18.96321,18.97816,19.53558,19.0632,19.59867,19.05171,18.99945,19.6426,19.56284,19.54807,19.02556,19.33507,19.28658
JANJIKNC_05305 Long-chain-fatty-acid--CoA ligase,23.24278,23.50203,23.15227,23.18355,22.67844,23.52886,22.13662,22.13323,21.14855,21.79966,22.41651,22.38714,22.35799,22.75742,21.94367
JANJIKNC_05323 ATP-dependent Clp protease ATP-binding subunit ClpC1,19.26339,19.11956,18.64401,20.05754,20.10483,19.04881,19.42874,19.59064,20.04514,19.7964,20.26641,19.68723,19.10284,18.59639,19.5092
JANJIKNC_05359 Vitamin B12 transport ATP-binding protein BacA,18.29211,19.48579,18.423,18.85514,20.21803,19.85262,19.3967,19.01225,18.77356,19.74866,19.80136,20.27248,18.96283,19.18592,19.26385
JANJIKNC_05365 Glycine cleavage system H protein,19.0452,18.56678,22.00113,18.97671,19.96657,19.4143,20.68372,20.91787,21.40224,19.72612,19.48554,18.77966,18.93722,18.78992,19.58784
JANJIKNC_05366 Glycogen accumulation regulator GarA,21.4802,19.0419,18.74198,19.74425,20.36362,19.76838,22.63604,22.09693,22.93011,19.31332,21.95095,21.79142,22.11095,23.02687,22.31482
JANJIKNC_05367 putative HTH-type transcriptional regulator,21.0422,21.13634,20.66127,21.24185,20.32375,18.48133,19.76809,19.63532,18.41492,19.26778,20.84736,19.38006,20.40572,21.85148,20.51036
JANJIKNC_05372 Malate synthase G,22.28011,22.40406,21.8146,21.70481,19.66567,19.76308,22.98496,22.402,23.22946,19.91325,19.24154,19.63498,21.51504,21.76109,21.47586
JANJIKNC_05378 putative oxidoreductase,22.90547,23.02852,23.17747,22.06881,20.69658,21.75385,22.99222,23.16642,23.1838,21.87485,22.19806,22.05537,23.21239,23.12482,23.29852
"JANJIKNC_05379 6-phosphogluconate dehydrogenase, NADP(+)-dependent, decarboxylating",24.15321,24.26821,24.07308,21.22335,21.17632,22.03681,24.02943,23.42355,24.01674,20.40996,23.36533,18.94606,22.72082,23.79124,23.24432
JANJIKNC_05390 NADH dehydrogenase-like protein,19.71535,19.0719,19.62494,19.7319,19.75041,21.00038,20.66241,20.66275,19.97463,19.63456,18.97075,20.28683,20.32619,19.58084,18.92895
JANJIKNC_05391 putative protein,23.50154,23.28419,23.67142,23.23735,22.91031,23.21959,24.89259,24.68955,25.38798,23.83509,23.99585,24.00118,24.26055,23.76091,24.2501
JANJIKNC_05392 Putative oxidoreductase,23.51497,22.87927,23.29866,22.3819,19.59397,22.10738,22.99876,22.78183,23.70651,22.30486,22.64575,22.51735,23.21954,23.72786,23.01439
JANJIKNC_05406 Iron uptake system component EfeO,18.82115,20.25442,18.82047,19.1101,20.44839,19.18479,21.05039,21.06131,20.86552,19.15132,19.61649,19.66203,19.57648,21.81746,21.22187
JANJIKNC_05409 Enolase,23.03983,23.12191,22.95212,23.22982,23.6872,23.28884,24.02808,24.16046,24.07578,23.48062,23.64581,23.69774,23.14384,23.18718,23.41235
JANJIKNC_05413 Immunogenic protein MPT63,25.14694,25.24045,24.97233,25.45149,24.81353,24.41745,25.62263,25.50712,25.92289,25.13359,25.8801,25.12037,25.08168,25.70751,25.55745
JANJIKNC_05446 hypothetical protein,19.58967,19.89557,20.38058,19.41623,20.36058,19.0729,20.09094,21.30986,18.40977,19.58151,19.27376,19.37237,19.0888,19.84964,19.88239
JANJIKNC_05447 Beta-glucanase,19.24532,18.80175,18.48637,19.24976,20.11718,18.31705,18.84815,19.2379,19.77146,18.94688,19.34035,20.16896,19.47885,18.85314,19.46434
JANJIKNC_05454 hypothetical protein,19.29748,19.35956,18.3903,19.49319,20.1301,19.50782,19.88751,18.38758,19.00232,18.96722,20.04081,19.09337,20.53792,20.77989,20.09982
JANJIKNC_05466 Arginine transport ATP-binding protein ArtM,19.99079,20.50949,20.27844,19.66108,21.22557,20.1149,20.73455,19.98008,20.10827,20.09816,20.51412,20.16028,20.47773,21.00772,20.18966
JANJIKNC_05471 putative S-adenosylmethionine-dependent methyltransferase/MSMEI_2290,18.44731,18.66195,18.5333,19.2471,20.31553,18.75502,20.15561,20.5559,20.06118,19.54014,19.87847,19.95447,20.18701,20.38258,19.91045
JANJIKNC_05480 Pyrroline-5-carboxylate reductase,21.13815,20.96445,21.16668,18.75474,20.73664,18.87782,20.18253,18.25879,20.66839,19.2936,19.32038,20.89948,21.11515,21.20771,20.7944
JANJIKNC_05483 putative protein,18.55619,18.04026,19.68651,19.63131,20.48814,18.82284,19.15113,19.23687,20.15758,19.16216,19.09363,20.53924,18.54012,19.11572,18.69963
JANJIKNC_05485 Phosphoserine phosphatase SerB1,21.61266,21.61347,21.68885,19.35985,20.29753,20.98085,18.41322,20.17998,18.46007,19.57271,18.95899,20.25713,18.50831,18.92532,19.00314
JANJIKNC_05489 Uroporphyrinogen-III C-methyltransferase,21.51807,22.10859,20.95964,19.79365,20.30736,19.19966,20.94864,21.18302,21.74768,19.61129,19.58842,20.00831,18.28284,21.42008,18.88645
JANJIKNC_05500 hypothetical protein,18.97735,18.2258,19.09067,18.94693,19.91343,19.43293,20.98975,20.88933,17.54297,19.27973,18.79765,19.12617,21.18912,21.30947,21.12755
JANJIKNC_05504 hypothetical protein,21.77788,21.56509,21.74308,22.11353,20.44986,22.26362,22.05556,22.3761,20.79249,22.24824,22.13502,22.45576,22.71383,22.02161,22.69706
"JANJIKNC_05506 Glutamate-1-semialdehyde 2,1-aminomutase",20.81394,20.91488,20.67969,19.60329,19.91138,19.64551,21.56481,20.91947,21.6532,18.93857,19.38001,19.65476,19.60281,19.42859,18.60435
JANJIKNC_05546 hypothetical protein,18.48544,18.01294,20.29493,20.06609,20.98234,20.25946,19.09195,19.02756,18.57596,18.78562,19.19654,19.93519,19.04538,19.63863,18.67685
JANJIKNC_05572 Nitrilotriacetate monooxygenase component A,18.24754,18.62709,18.93293,20.10617,20.1932,20.19005,21.23281,21.94885,23.47308,23.9612,23.93463,24.07643,19.74759,20.22353,20.49482
JANJIKNC_05573 hypothetical protein,23.26842,22.97467,23.33906,23.67098,23.4929,22.95651,22.81357,22.29143,22.78528,22.71207,22.73568,22.4341,22.99754,22.84864,22.93587
JANJIKNC_05580 putative PPE family protein PPE42,21.83884,22.27296,22.04006,19.25544,20.4343,21.23327,20.86605,21.17005,20.23701,22.98789,23.18238,23.66871,24.13508,23.71931,23.6646
JANJIKNC_05604 HTH-type transcriptional regulator LutR,19.06136,20.00498,18.87693,19.56147,19.68597,19.43806,20.98371,20.37687,20.25014,19.81079,19.21312,19.3268,19.42964,19.8057,19.30168
JANJIKNC_05608 putative oxidoreductase,21.3083,20.35649,21.64037,19.28498,20.06503,19.3597,19.10756,18.18053,17.8844,24.11791,24.14981,24.12463,19.33386,20.00756,18.73596
"JANJIKNC_05610 2,3-dehydroadipyl-CoA hydratase",17.80961,19.19546,19.26566,19.55468,20.92172,20.28058,18.05226,18.51633,18.56038,22.70769,22.62127,22.94312,19.23219,19.01209,18.40053
JANJIKNC_05611 Long-chain-fatty-acid--CoA ligase,19.89029,17.95439,19.57227,18.76535,21.11296,19.37623,19.08509,19.08204,18.8124,21.97869,22.51396,22.46673,18.79201,19.7922,19.79851
JANJIKNC_05613 Cinnamoyl-CoA:phenyllactate CoA-transferase,19.13659,19.32465,20.04033,19.84378,20.95714,18.57253,17.51867,18.26777,18.48454,23.98033,23.93661,23.22006,18.68004,18.64493,19.48775
JANJIKNC_05631 putative HTH-type transcriptional regulator YxaF,19.08444,18.34998,18.86356,18.46264,20.00797,19.60639,19.88536,19.84754,19.83051,19.59419,19.76067,19.80678,17.82944,19.22808,19.72673
JANJIKNC_05640 Putative non-heme bromoperoxidase BpoC,20.52497,18.71853,20.2376,20.01902,19.80008,19.62834,20.29424,20.10162,21.69515,20.72675,19.44128,19.87652,20.2061,20.87215,19.15899
JANJIKNC_05645 Non-heme chloroperoxidase,21.38105,18.96879,20.88547,19.52525,20.49746,18.8377,21.20902,20.57358,21.76769,20.14429,20.86423,19.24038,19.96666,20.24702,19.39993
JANJIKNC_05667 Heptaprenyl diphosphate synthase component 2,21.80101,21.44784,21.59742,19.4591,19.07495,20.72675,20.93754,21.34603,21.63954,21.16656,19.3778,19.09729,20.36089,19.47904,19.24372
JANJIKNC_05674 Superoxide dismutase [Mn],23.69583,23.28461,23.75827,22.29075,19.95353,20.11518,23.19698,23.57485,23.52755,18.69809,22.87794,20.64793,22.33963,22.80762,22.75528
JANJIKNC_05677 Nucleoid-associated protein EspR,24.14515,23.70925,24.11028,23.60411,23.65009,23.69689,24.17333,23.83461,23.23001,23.99938,23.7966,23.57589,24.22803,23.72588,24.28341
JANJIKNC_05679 hypothetical protein,19.76137,19.27265,18.89408,18.59907,21.06724,19.7055,17.73079,18.58014,18.64515,20.33592,19.52346,21.5329,20.39153,20.88502,19.79073
JANJIKNC_05681 hypothetical protein,23.26728,23.44784,23.52361,23.09229,22.98416,22.69657,23.57022,23.57635,23.28828,23.80745,23.62812,24.21156,23.89708,23.51917,23.72567
JANJIKNC_05688 Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase,20.51759,19.96099,20.68406,18.16833,20.75326,18.82013,20.0855,19.85909,21.07032,20.52963,20.50359,20.59684,19.80076,18.44029,19.53615
JANJIKNC_05697 Succinate semialdehyde dehydrogenase [NAD(P)+] Sad,20.72226,19.11916,20.94049,21.8936,22.43977,22.81257,21.50363,21.49804,21.12572,21.86159,21.88919,19.6098,21.32097,21.71599,21.38601
JANJIKNC_05698 putative protein,19.56446,18.26201,19.58504,19.60483,20.79668,19.8914,19.42636,19.7129,20.52152,20.08238,19.8096,20.37741,19.09991,19.18401,18.71759
JANJIKNC_05706 DNA protection during starvation protein,19.18161,17.76088,19.16212,23.08073,22.93751,22.59548,21.69982,21.98926,17.73689,19.67984,19.19633,19.97312,17.97202,18.74317,21.66796
JANJIKNC_05717 hypothetical protein,18.84786,17.4183,19.19543,20.46413,21.28469,19.27943,20.54604,20.46762,20.34169,20.61303,20.63137,19.75193,19.2346,20.81738,18.9172
JANJIKNC_05731 Glutamyl-tRNA(Gln) amidotransferase subunit A,21.37411,21.10271,20.74214,18.29399,20.42482,19.26749,21.10834,21.19863,22.19823,21.16632,20.21035,19.49085,21.21644,20.5147,19.03095
JANJIKNC_05733 Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B,18.85063,19.10253,19.10216,19.75758,20.5343,20.08308,19.71205,19.84014,19.36914,19.30836,18.44299,19.148,19.14223,19.17734,18.18213
JANJIKNC_05738 Acetolactate synthase large subunit IlvB1,19.24202,19.51588,19.67754,19.25419,20.47428,21.36442,21.37819,21.26751,21.0794,20.28585,20.11125,20.19952,18.51386,20.36014,19.11476
JANJIKNC_05739 Acetolactate synthase small subunit,21.01835,20.64209,21.2535,19.21302,21.12338,21.05867,21.32191,21.12477,20.40697,21.21644,20.95957,21.39665,20.31959,20.75662,20.70936
JANJIKNC_05740 Ketol-acid reductoisomerase (NADP(+)),19.99314,19.83353,19.97883,20.04767,20.06262,22.03049,22.45814,23.18894,22.08534,19.91546,20.62738,20.86575,20.53012,19.82915,20.86673
JANJIKNC_05744 D-3-phosphoglycerate dehydrogenase,23.91105,24.06964,23.96067,23.00299,23.03433,23.34313,23.90821,24.04402,24.11156,22.96967,23.06845,23.28828,23.04096,23.23868,22.83992
JANJIKNC_05750 Dihydrolipoyl dehydrogenase,18.48466,21.87061,21.63874,19.16478,20.16516,18.73629,22.85159,22.9289,22.71148,19.34989,19.28233,20.3254,22.15845,21.95954,22.16325
JANJIKNC_05754 putative protein,20.12022,19.88111,20.22435,19.46117,20.1593,19.51856,19.30077,19.36907,20.57496,20.30508,19.57931,21.05132,19.53142,19.06981,19.67509
JANJIKNC_05755 Isocitrate lyase 1,22.77451,23.05232,22.83436,20.8792,22.22538,23.65709,25.02272,25.15085,25.40866,23.82978,23.35043,23.62856,25.10733,25.07602,25.2959
JANJIKNC_05756 3-hydroxybutyryl-CoA dehydrogenase,23.01884,22.9547,23.14387,22.30836,19.64658,20.99521,23.4789,23.47988,24.40542,23.27512,23.41106,23.77002,23.36346,23.74817,23.13355
JANJIKNC_05757 S-adenosylmethionine-dependent methyltransferase UmaA,24.45945,24.37677,24.90251,23.82658,23.36986,23.5715,24.55432,24.70736,25.1536,23.92877,23.78656,24.08123,23.60727,22.79606,23.86183
JANJIKNC_05761 Polyphosphate:AMP/ADP phosphotransferase,19.27826,19.05187,19.676,19.05609,20.20793,18.83265,20.3738,20.29782,20.1452,19.45836,19.62024,20.69413,19.37066,18.89649,18.93702
JANJIKNC_05765 Heparin-binding hemagglutinin,26.13985,26.09122,26.43105,26.80882,26.78694,26.82238,27.02306,26.69631,27.44206,26.68833,26.44917,26.14447,26.16674,25.55095,26.24055
JANJIKNC_05768 Deoxyribose-phosphate aldolase,19.2894,19.0209,19.07869,18.56054,20.52896,18.66105,18.57145,18.08488,19.10626,20.21994,19.44794,20.3233,19.90677,19.01212,18.82588
"JANJIKNC_05780 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase",22.53609,21.96356,22.30861,18.79795,20.01982,19.10234,21.93632,21.31888,21.77246,21.49023,20.76862,20.32907,20.87403,21.05848,20.62587
JANJIKNC_05822 putative oxidoreductase,21.24138,18.76071,20.76036,19.28696,20.30808,18.88578,20.98127,21.10942,21.03187,19.33721,19.6369,19.16215,19.78106,19.05915,20.74517
JANJIKNC_05855 hypothetical protein,22.20529,22.15795,22.31728,22.69541,22.71203,22.62451,22.82819,22.99338,22.88498,22.99226,23.41661,23.72692,23.56732,23.73024,23.51557
JANJIKNC_05904 Arylsulfatase,20.79511,22.19604,21.35402,22.83011,22.9855,22.66895,21.76745,21.97092,19.87554,20.90566,20.75556,19.84636,21.50339,21.54811,20.89984
"JANJIKNC_05912 Glucan endo-1,3-beta-glucosidase A1",22.70908,22.48299,22.69441,21.40151,20.51269,21.68376,22.7403,22.67805,23.63012,22.38493,22.57579,19.11346,23.20326,23.05452,23.05996
JANJIKNC_05936 Proline iminopeptidase,21.9959,22.03288,22.23923,21.84464,21.79824,21.78401,22.40652,22.44397,22.00168,22.38722,22.09452,22.71473,22.6577,22.38638,22.75073
JANJIKNC_05937 Fructose-bisphosphate aldolase class 1,23.17941,23.29334,23.28419,21.58825,20.32635,19.43749,23.49924,23.95394,23.97229,23.44228,23.38837,23.06442,22.54439,22.53189,23.11106
JANJIKNC_05957 hypothetical protein,19.28808,19.15782,18.45221,19.39832,20.39449,19.89504,20.4917,19.98718,21.89523,21.20311,22.15202,19.39259,20.19893,21.95227,21.50949
JANJIKNC_05959 putative enoyl-CoA hydratase echA8,23.39034,23.171,23.34895,23.88809,23.21756,23.20068,22.97843,22.87219,23.21943,22.94507,22.97395,23.15027,23.95394,23.54026,23.7964
JANJIKNC_05962 3-ketoacyl-CoA thiolase,23.21422,22.92879,23.11074,22.22905,20.19901,21.42116,23.48259,23.5775,23.80568,22.70923,22.65003,23.13113,22.2986,23.08999,22.66358
JANJIKNC_05966 putative protein;JANJIKNC_00837 putative protein,18.54922,18.32805,18.92811,19.71456,21.12042,20.1353,21.01951,20.50514,21.40722,20.07527,20.35478,19.5628,20.10444,19.18664,18.41306
JANJIKNC_05978 Fatty acyl-CoA reductase,20.95127,19.08416,20.98954,20.7376,20.12609,20.19532,21.60635,21.4171,21.87365,21.27799,20.97582,20.54906,21.30991,20.81652,21.24905
JANJIKNC_05982 hypothetical protein,21.88114,21.67711,21.56779,19.28589,20.62118,21.70451,22.61108,22.09181,22.38274,22.12799,21.45593,22.05391,22.22482,22.12136,22.61401
JANJIKNC_05999 GMP synthase [glutamine-hydrolyzing],20.74944,21.62916,21.17017,20.72205,20.79887,21.55651,21.26253,21.09616,21.63121,19.60663,19.13227,19.47278,20.75638,19.06379,20.9819
JANJIKNC_06013 putative enoyl-CoA hydratase echA6,22.63041,22.28198,23.08169,21.72908,21.36367,21.36959,23.98494,23.73231,24.47809,23.2953,22.81884,23.7686,23.12718,22.90321,23.26513
JANJIKNC_06016 Antitoxin,18.3745,18.31802,18.50626,20.3825,20.44081,19.68849,20.74296,21.07607,20.98669,19.78428,19.85846,19.23172,20.73256,21.26831,18.98219
JANJIKNC_06017 Toxin,21.19809,21.39697,21.42506,21.45433,21.82361,22.01461,22.47894,22.76292,22.41088,21.57902,18.86446,21.95971,20.34072,19.84966,21.71565
JANJIKNC_06041 Acetoin dehydrogenase operon transcriptional activator AcoR,18.55907,18.92043,17.73118,19.46173,19.50102,19.19977,21.26023,21.37994,21.66527,19.92578,19.39206,20.00043,19.38356,19.13423,18.54905
JANJIKNC_06048 Sulfoacetaldehyde reductase,18.54217,19.55559,20.01345,18.91425,20.56618,19.16075,19.23109,19.4454,19.58309,19.13488,20.07595,19.84409,18.62643,18.71488,18.76966
