Fasta headers,P,P,P,PhAc,PhAc,PhAc,DBP,DBP,DBP,DEHP,DEHP,DEHP,ATBC,ATBC,ATBC,P_relabun,PhAc_relabun,DBP_relabun,DEHP_relabun,ATBC_relabun,P,PhAc,DBP,DEHP,ATBC,P_sd,PhAc_sd,DBP_sd,DEHP_sd,ATBC_sd,P_PhAc_fc,P_DBP_fc,P_DEHP_fc,P_ATBC_fc,PhAc_DBP_fc,PhAc_DEHP_fc,PhAc_ATBC_fc,P_PhAc_ttest,P_DBP_ttest,P_DEHP_ttest,P_ATBC_ttest,P_PhAc_ttest_sig,P_DBP_ttest_sig,P_DEHP_ttest_sig,P_ATBC_ttest_sig,PhAc_DBP_ttest,PhAc_DEHP_ttest,PhAc_ATBC_ttest,PhAc_DBP_ttest_sig,PhAc_DEHP_ttest_sig,PhAc_ATBC_ttest_sig
BDBJPGFE_01106 NADP-dependent malic enzyme,-14.92931,-19.1941,-19.66356,-10.28315,-9.791821,-9.968453,-10.8306,-10.89818,-11.20452,-13.53729,-15.93196,-15.60316,-15.28953,-15.16285,-15.48936,0.0004060261483403857,0.09975225535369568,0.05099513446101538,0.0030203546812378893,0.0024728318378465365,-17.92899,-10.014474666666667,-10.977766666666668,-15.024136666666669,-15.313913333333332,2.129735233888632,0.20320685997661425,0.16269515406291482,1.0598937423576424,0.13440760205021438,7.914515333333332,6.951223333333331,2.90485333333333,2.615076666666667,-0.9632920000000009,-5.009662000000002,-5.299438666666665,0.006376122630027057,0.010012554867168686,0.15926158108825114,0.15811788417597009,+,+,,,0.006369218667564724,0.002785469666451551,6.654003766554233e-06,+,+,+
BDBJPGFE_01110 Phosphoribosylformylglycinamidine synthase,-18.48217,-17.44904,-20.67574,-13.4375,-13.67699,-13.56263,-12.70253,-12.91203,-13.09519,-14.81406,-17.25422,-16.93423,-15.07082,-14.81505,-16.168,0.00021163515678534702,0.008548742520152974,0.013424573646731745,0.001218143961347368,0.0024095896320719,-18.868983333333333,-13.559040000000001,-12.90325,-16.33417,-15.351289999999999,1.345391303334792,0.09780433221488709,0.16042295180761015,1.0827893636652823,0.5868651130086594,5.309943333333331,5.965733333333333,2.5348133333333323,3.517693333333334,0.6557900000000014,-2.775129999999999,-1.7922499999999975,0.0051004755543602774,0.003387503325561148,0.1065370841672696,0.02754960141374143,+,+,,+,0.007838521846411243,0.022559495375706517,0.013051884242598259,+,+,+
BDBJPGFE_01122 Peroxiredoxin Bcp,-21.09843,-18.13009,-18.57241,-13.05363,-11.49335,-11.98004,-11.0653,-11.00549,-11.08739,-15.45649,-15.9702,-15.70632,-16.00305,-14.39357,-14.25876,0.0001606126999740437,0.02230165527180528,0.04841317138689922,0.0018762490078826487,0.0033286814214314245,-19.266976666666668,-12.175673333333334,-11.052726666666667,-15.711003333333332,-14.885126666666666,1.307562039250486,0.6518295894037202,0.034597389432665895,0.20974737381483985,0.7924047233719794,7.091303333333334,8.214250000000002,3.555973333333336,4.381850000000002,1.1229466666666674,-3.5353299999999983,-2.7094533333333324,0.0023590575668908822,0.0008880401412160782,0.019145308238575853,0.01543646617041703,+,+,+,+,0.07175382327191081,0.001870858834286626,0.020218453582385915,,+,+
BDBJPGFE_01123 4-hydroxy-tetrahydrodipicolinate synthase,-18.57974,-19.55405,-18.87658,-10.73448,-10.21163,-10.60198,-11.25307,-11.39539,-11.05163,-16.19256,-16.70518,-16.06844,-15.35437,-11.51846,-14.90018,0.00019280012330046313,0.07045949462524904,0.042715596732030674,0.001228412112012184,0.006478863671469369,-19.00345666666667,-10.516029999999999,-11.233363333333335,-16.322059999999997,-13.924336666666667,0.4077525887376093,0.22193630092138297,0.14102954521029404,0.2756049641546147,1.7112868531085672,8.48742666666667,7.7700933333333335,2.6813966666666715,5.079120000000001,-0.717333333333336,-5.806029999999998,-3.408306666666668,1.329337027702607e-05,1.4114615300147022e-05,0.0015268858340202742,0.015060116724308131,+,+,+,+,0.018179126567969467,2.0441864932044843e-05,0.04914901984102366,+,+,+
BDBJPGFE_01124 Outer membrane protein assembly factor BamC,-18.99762,-15.35224,-20.64922,-12.20131,-12.2194,-11.77514,-11.63682,-12.28874,-13.12923,-15.88804,-17.34831,-16.07793,-14.90504,-15.04053,-14.90826,0.0003068505084905055,0.024075083365234055,0.019677263543689417,0.001133481864949726,0.0031795019659370746,-18.333026666666665,-12.065283333333333,-12.351596666666666,-16.43809333333333,-14.951276666666667,2.212956168286113,0.2052951979197,0.6108928560903475,0.6482722361443198,0.06312532631378827,6.267743333333332,5.98143,1.8949333333333342,3.3817499999999985,-0.2863133333333323,-4.372809999999998,-2.8859933333333334,0.016287391923214035,0.021117048611885486,0.3097933563548211,0.09686031085189725,+,+,,,0.5639064855285207,0.0008107165480338714,4.517712322624938e-05,,+,+
BDBJPGFE_01125 Phosphoribosylaminoimidazole-succinocarboxamide synthase,-18.52575,-15.24908,-15.79923,-13.04452,-12.54663,-11.96392,-11.92987,-11.797,-11.93691,-16.39165,-16.43654,-15.01813,-14.26955,-14.3779,-14.47095,0.0010747103457685698,0.0175864886490084,0.027135840657335205,0.001591162641464152,0.004747860239045201,-16.524686666666664,-12.518356666666667,-11.887926666666665,-15.948773333333333,-14.3728,1.4326797975898946,0.44160587709957966,0.06435906790983024,0.658319344205801,0.08230025313853316,4.006329999999997,4.636759999999999,0.5759133333333306,2.1518866666666643,0.6304300000000023,-3.430416666666666,-1.8544433333333323,0.01944871320309834,0.010242287347860042,0.6327054310734002,0.10126743217527914,+,+,,,0.11640789918097907,0.003610534773574937,0.00429069179396503,,+,+
BDBJPGFE_01128 Nicotinate-nucleotide pyrophosphorylase [carboxylating],-19.10218,-19.77489,-18.75136,-13.30229,-13.12872,-12.94311,-14.58708,-13.21,-15.863,-15.76571,-16.68389,-17.00051,-15.39484,-15.05075,-14.56235,0.00016714335202450972,0.011551798323925808,0.004277282113270647,0.0010984617563746597,0.0030682813971968895,-19.209476666666667,-13.124706666666668,-14.55336,-16.48337,-15.002646666666669,0.42468643038782833,0.14666207924643884,1.0833451370023617,0.5236659003601434,0.3415604856472065,6.084769999999999,4.656116666666668,2.7261066666666665,4.206829999999998,-1.4286533333333313,-3.3586633333333324,-1.8779400000000006,4.3792416043982445e-05,0.004806439152181316,0.004628159674583371,0.0003998849290617192,+,+,+,+,0.13828966896506803,0.0009466797345183436,0.002030116284257395,,+,+
BDBJPGFE_01130 Pyruvate dehydrogenase E1 component,-15.91788,-15.01766,-16.27077,-10.64538,-10.98085,-12.01793,-11.68464,-11.59714,-11.59184,-15.91485,-14.63007,-15.79821,-15.33341,-14.53065,-15.78743,0.0018572884318832457,0.04341230806186927,0.03257096062392659,0.0022519029331708653,0.0026443518200415543,-15.735436666666667,-11.21472,-11.624539999999998,-15.447709999999999,-15.217163333333334,0.527595391332748,0.5842344040423045,0.042552164065611076,0.580116424866595,0.5196209886275021,4.520716666666667,4.110896666666669,0.2877266666666678,0.5182733333333331,-0.4098199999999981,-4.232989999999999,-4.002443333333334,0.0012500807087779033,0.0003904399121795536,0.6312075105692561,0.3783099655127844,+,+,,,0.37847573299061876,0.0019007061147465808,0.0019321024444347967,,+,+
BDBJPGFE_01131 Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex,-19.16841,-18.02206,-17.45791,-13.42414,-14.02552,-13.65957,-14.81504,-16.02906,-16.61004,-16.35101,-17.05648,-17.31392,-15.67733,-14.24978,-15.8333,0.0003327493791211915,0.0077364706022928584,0.0017801609655991432,0.0008188766046239742,0.0025786348037613906,-18.216126666666668,-13.703076666666668,-15.818046666666667,-16.907136666666663,-15.25347,0.7116642306749891,0.24743227845659577,0.7478418817429858,0.40704339689467506,0.7125666622850104,4.51305,2.39808,1.308990000000005,2.9626566666666676,-2.1149699999999996,-3.204059999999995,-1.5503933333333322,0.0010644424412209268,0.030353632450816057,0.08687535201059714,0.014141063451536826,+,+,,+,0.01915144176046358,0.0006817834491539634,0.04381964368839736,+,+,+
BDBJPGFE_01132 Adenylate kinase,-19.34142,-19.30909,-16.45642,-15.96284,-17.16272,-15.92317,-12.03693,-11.74178,-12.64372,-15.46898,-16.4518,-15.57021,-14.88175,-15.60402,-15.68417,0.0002992986920512291,0.0012355689789889394,0.022772872343487613,0.0017273071456924123,0.0023458283757520145,-18.368976666666665,-16.349576666666668,-12.14081,-15.830329999999998,-15.389980000000001,1.3524461935405123,0.575207201875019,0.37547057736481376,0.44138463868452216,0.36085944198076153,2.0193999999999974,6.228166666666665,2.5386466666666667,2.9789966666666636,4.208766666666667,0.5192466666666693,0.9595966666666662,0.12392378478091312,0.003291967216878137,0.06510709253222623,0.03955988794071836,,+,,+,0.0009760101783021103,0.36843799016389783,0.1163094189718502,+,,
BDBJPGFE_01138 Acetyl-coenzyme A synthetase,-14.7151,-14.33571,-14.41662,-10.14737,-10.06325,-11.29468,-8.435325,-8.709717,-9.369628,-12.3645,-12.11415,-11.9895,-12.40701,-12.2004,-12.61464,0.004406066326234964,0.07115955360542879,0.2246960622664451,0.022051496216422554,0.01854203221504764,-14.489143333333333,-10.501766666666667,-8.838223333333334,-12.15605,-12.407350000000001,0.16315415702811692,0.5617251458577305,0.3921019699281752,0.15593365576423834,0.16911294273354696,3.987376666666666,5.650919999999999,2.3330933333333324,2.081793333333332,1.6635433333333332,-1.6542833333333338,-1.9055833333333343,0.0006475267426988385,4.6965395496664425e-05,0.0001273392605553484,0.00023349968151020875,+,+,+,+,0.026432204703653626,0.01595535935207924,0.010077337082199215,+,+,+
BDBJPGFE_01164 hypothetical protein,-20.13803,-19.57769,-19.91502,-12.81128,-16.07969,-16.02229,-11.92256,-11.58512,-12.1875,-16.29725,-16.06321,-14.69315,-15.3836,-14.00363,-13.73475,0.00010523753106573517,0.003212431196778887,0.026939684160456622,0.0019109870153902633,0.004743934643455137,-19.876913333333334,-14.971086666666666,-11.898393333333333,-15.684536666666668,-14.373993333333333,0.23033934015322302,1.5273937100026163,0.24651360602521638,0.7074976195641148,0.7222895678019692,4.905826666666668,7.978520000000001,4.192376666666666,5.502920000000001,3.0726933333333335,-0.7134500000000017,0.5970933333333335,0.010893128378334404,4.767540527379505e-06,0.0013439426297428816,0.0005078089306474273,+,+,+,+,0.04838282978429386,0.5812028575828785,0.6434694322631453,+,,
BDBJPGFE_01206 Pyruvate kinase II,-16.7475,-16.9155,-16.49828,-12.46172,-11.43472,-11.56097,-12.59646,-12.7861,-13.06064,-15.29936,-17.95793,-15.69536,-15.90994,-14.75244,-14.34141,0.0009383563954381376,0.028553893123885274,0.014277330629430924,0.0012322582520451694,0.0030712248407999505,-16.720426666666665,-11.819136666666665,-12.8144,-16.31755,-15.001263333333332,0.171401781658055,0.45728894646115753,0.19055434150568837,1.1711358897241604,0.6640815103752119,4.9012899999999995,3.9060266666666656,0.4028766666666641,1.7191633333333325,-0.9952633333333338,-4.498413333333335,-3.182126666666667,0.00014307357364962996,2.741166509173456e-05,0.6554037143144311,0.023907438024474766,+,+,,+,0.04681302725627076,0.007180367888675285,0.005052905874284158,+,+,+
BDBJPGFE_01213 hypothetical protein,-15.5782,-18.85222,-15.29184,-11.52968,-10.35129,-9.758681,-13.80913,-15.34524,-12.08518,-12.15401,-11.90187,-11.86698,-11.04733,-11.57232,-14.46684,0.0010385335902256937,0.06898457420671145,0.007482589854349842,0.02501233735249954,0.0191319780244937,-16.574086666666666,-10.546550333333334,-13.746516666666666,-11.974286666666666,-12.362163333333333,1.6151200421296512,0.7360726018676575,1.3316501349912533,0.12787933227156822,1.5035849445981497,6.027536333333332,2.8275699999999997,4.5998,4.211923333333333,-3.1999663333333324,-1.427736333333332,-1.815612999999999,0.008632146877876366,0.12870447059075266,0.015929542188005,0.05413096895114872,+,,+,,0.04097182530527554,0.05394765656048666,0.19986712795722741,+,,
BDBJPGFE_01215 Fructose dehydrogenase large subunit,-19.03233,-19.86107,-16.58651,-13.26663,-13.75199,-13.43512,-15.6087,-15.88632,-15.28529,-16.85583,-17.32281,-16.18977,-15.09452,-15.8463,-15.46588,0.00027458623547651606,0.009001542373895069,0.0020800492650499052,0.0008884636408789956,0.0022209508521174827,-18.493303333333333,-13.48458,-15.593436666666667,-16.789469999999998,-15.4689,1.3901074560223359,0.2012101738647096,0.2456067211802007,0.4649355852158452,0.3069203288585927,5.008723333333334,2.899866666666666,1.7038333333333355,3.0244033333333338,-2.108856666666668,-3.3048899999999986,-1.9843200000000003,0.007266593916290229,0.0438904696370981,0.17554770924698698,0.039765564271853154,+,+,,+,0.0007157685962842932,0.0007671398107747551,0.0015715319758695385,+,+,+
BDBJPGFE_01225 C4-dicarboxylate-binding periplasmic protein DctP,-9.148733,-9.588281,-9.755363,-9.350817,-8.431355,-8.645276,-7.407365,-7.505077,-7.737447,-9.571455,-9.628343,-9.769672,-9.074535,-9.273149,-8.848615,0.14018377267397292,0.23001798971898227,0.5487827658099489,0.1247040614410469,0.18800724753560075,-9.497459000000001,-8.809149333333332,-7.549963000000001,-9.65649,-9.065433,0.25584691515044666,0.39284725139620774,0.1384427593580346,0.08333340658263443,0.17343474102574316,0.6883096666666688,1.9474960000000001,-0.1590309999999988,0.43202600000000047,1.2591863333333313,-0.8473406666666676,-0.25628366666666835,0.10646315897842162,0.0006942942082954454,0.45026815441444135,0.11925252343535074,,+,,,0.012896256221532414,0.04057999326709527,0.44618593391076494,+,+,
BDBJPGFE_01229 hypothetical protein,-6.019637,-7.088973,-7.281393,-5.409776,-4.985536,-5.136406,-5.759833,-5.87273,-6.228326,-7.388256,-7.565735,-7.846297,-7.335292,-7.458258,-7.399187,0.9114166267577889,2.8515149646680236,1.6593755265440089,0.5187007488551415,0.597377242308305,-6.796667666666667,-5.1772393333333335,-5.953629666666667,-7.600096000000001,-7.397579,0.5550308440710497,0.17558552566263042,0.19963297959394263,0.18856634227949223,0.05021353427778873,1.6194283333333335,0.843038,-0.8034283333333336,-0.6009113333333334,-0.7763903333333335,-2.422856666666667,-2.220339666666667,0.017043820543958255,0.11333199203834343,0.12461791596645608,0.20197387871097108,+,,,,0.01449550388827588,0.0001848232866509952,6.713024922415348e-05,+,+,+
BDBJPGFE_01238 Long-chain-aldehyde dehydrogenase,-11.38211,-11.26277,-11.36001,-8.019456,-8.000942,-8.635083,-5.637755,-5.740502,-6.242599,-8.207822,-8.525187,-8.113639,-8.665588,-7.686273,-7.788709,0.03922417539102325,0.3463912207339965,1.754003241178486,0.3232795957379256,0.38088741258995784,-11.334963333333334,-8.218493666666667,-5.873618666666668,-8.282216,-8.046856666666667,0.05183956361270423,0.294670094098845,0.264258839388371,0.1760564104730835,0.43950322764103655,3.116469666666667,5.461344666666666,3.0527473333333344,3.2881066666666676,2.344874999999999,-0.06372233333333277,0.17163700000000048,0.00012360389347154327,8.796253595705851e-06,1.9361554330119286e-05,0.0004638500894107577,+,+,+,+,0.0011101600199779872,0.8058766274327948,0.6702505721613643,+,,
BDBJPGFE_01239 Alcohol dehydrogenase,-12.45648,-12.22702,-12.43336,-11.03028,-10.07267,-10.11553,-7.334575,-7.552616,-7.762266,-8.842392,-9.087686,-8.699719,-8.701949,-8.144105,-8.682196,0.01911121875581375,0.07603502437054264,0.5488375443043798,0.21411701607019834,0.276409003796473,-12.372286666666668,-10.40616,-7.549819,-8.876599,-8.509416666666667,0.10315178761848483,0.4416662206538625,0.17461532058976587,0.16022315148775043,0.25844020018092323,1.9661266666666677,4.822467666666667,3.495687666666667,3.862870000000001,2.8563409999999996,1.5295609999999993,1.8967433333333332,0.0035875032980500375,4.664362882641799e-06,1.3114917816588386e-05,3.970202698430909e-05,+,+,+,+,0.001048032047471038,0.01000027814553861,0.0063320567055387845,+,+,+
BDBJPGFE_01245 hypothetical protein,-11.97444,-12.97214,-13.20165,-11.13123,-9.873249,-10.09426,-11.37002,-10.99962,-11.22877,-12.40566,-16.55226,-15.1791,-12.75669,-14.58133,-15.09017,0.015059039811886856,0.07816798202007742,0.043730997912600544,0.0037490229111967954,0.005568726612166272,-12.716076666666666,-10.366246333333335,-11.19947,-14.71234,-14.14273,0.5327209519897723,0.5483985614072633,0.15262788626809548,1.7247167039256046,1.0018515184730052,2.3498303333333315,1.5166066666666662,-1.9962633333333333,-1.4266533333333342,-0.8332236666666653,-4.346093666666665,-3.7764836666666657,0.012189816789802847,0.01798716554382065,0.19286950574251505,0.1500132676781826,+,+,,,0.10722468471311687,0.027375108584804516,0.009474753292762476,,+,+
BDBJPGFE_01259 Haloacetate dehalogenase H-1,-19.72647,-20.35164,-18.19191,-13.02744,-13.12142,-12.4873,-15.95739,-16.37433,-15.39718,-15.8393,-15.00457,-16.22529,-16.47818,-16.69652,-14.08326,0.00014411521344462135,0.01369931851744292,0.001670663328986607,0.0019041335156599062,0.0018244026036389007,-19.42334,-12.87872,-15.909633333333334,-15.68972,-15.752653333333333,0.9073860868450648,0.2794223474718279,0.40034656239590993,0.5094572025859163,1.1838000013891234,6.54462,3.513706666666666,3.73362,3.6706866666666667,-3.0309133333333342,-2.811,-2.8739333333333335,0.0006202195610807403,0.007435997405375691,0.007110419321037821,0.02534382571390665,+,+,+,+,0.0009280794560311738,0.002388129830066598,0.028795812007895785,+,+,+
BDBJPGFE_01262 Ribosomal protein S12 methylthiotransferase accessory factor YcaO,-18.34157,-17.4019,-17.18655,-15.75245,-15.58646,-14.84846,-14.86975,-14.50631,-14.57282,-16.07144,-16.63151,-16.14821,-15.17868,-14.77373,-16.97225,0.000494929364513606,0.0023932352569748143,0.0040011860074610685,0.0012614951348201683,0.0019704486239854766,-17.64334,-15.39579,-14.649626666666668,-16.28372,-15.641553333333334,0.5014896179051633,0.39290861252968257,0.15800127939003827,0.24791372329905403,0.9553572942912795,2.2475499999999986,2.9937133333333303,1.3596199999999996,2.001786666666664,0.7461633333333317,-0.887929999999999,-0.24576333333333444,0.0075479028410341585,0.0012915684532963793,0.026363474422622088,0.05856981179944068,+,+,+,,0.06735653669692904,0.05393230429710892,0.7534352049305897,,,
BDBJPGFE_01272 Ectoine hydrolase,-18.20662,-19.48186,-19.94475,-12.39078,-12.69636,-12.37774,-14.22094,-14.17662,-14.15293,-17.26501,-16.58824,-15.17519,-16.00917,-15.14399,-15.48664,0.00016695808686718777,0.017956806433564627,0.00552723402620638,0.001210867754478263,0.002104499938530761,-19.211076666666667,-12.488293333333331,-14.183496666666665,-16.342813333333336,-15.5466,0.7349678833950647,0.1472216327703089,0.02818754374226755,0.8706367764011705,0.3557438303985986,6.722783333333336,5.027580000000002,2.8682633333333314,3.6644766666666673,-1.6952033333333336,-3.8545200000000044,-3.0583066666666685,0.00022251187407187073,0.0006406795472315536,0.02358334469010647,0.003157049421255648,+,+,+,+,8.935666984591534e-05,0.003496658699318858,0.000357623732448371,+,+,+
"BDBJPGFE_01273 N-alpha-acetyl-L-2,4-diaminobutyric acid deacetylase",-19.68525,-19.20921,-18.3573,-11.89373,-11.21334,-10.64455,-11.92089,-11.8068,-12.23103,-14.55199,-16.04056,-16.85559,-15.39552,-14.30768,-15.24126,0.00018234146107918062,0.04234771501193919,0.02534825212049329,0.001744493202058465,0.0031136155079688524,-19.083919999999996,-11.25054,-11.98624,-15.816046666666665,-14.981486666666667,0.5493244267279588,0.5106535342741361,0.17924980725233705,0.9537462687155784,0.48059727071865727,7.833379999999995,7.097679999999995,3.2678733333333305,4.1024333333333285,-0.7356999999999996,-4.565506666666664,-3.730946666666666,0.00012229854344519936,6.446032354003499e-05,0.013707635007316431,0.001356602949118493,+,+,+,+,0.12691123204175073,0.003959077421276479,0.001670331790891737,,+,+
