Fasta headers,P,P,P,PhAc,PhAc,PhAc,DBP,DBP,DBP,DEHP,DEHP,DEHP,ATBC,ATBC,ATBC,P_relabun,PhAc_relabun,DBP_relabun,DEHP_relabun,ATBC_relabun,P,PhAc,DBP,DEHP,ATBC,P_sd,PhAc_sd,DBP_sd,DEHP_sd,ATBC_sd,P_PhAc_fc,P_DBP_fc,P_DEHP_fc,P_ATBC_fc,PhAc_DBP_fc,PhAc_DEHP_fc,PhAc_ATBC_fc,P_PhAc_ttest,P_DBP_ttest,P_DEHP_ttest,P_ATBC_ttest,P_PhAc_ttest_sig,P_DBP_ttest_sig,P_DEHP_ttest_sig,P_ATBC_ttest_sig,PhAc_DBP_ttest,PhAc_DEHP_ttest,PhAc_ATBC_ttest,PhAc_DBP_ttest_sig,PhAc_DEHP_ttest_sig,PhAc_ATBC_ttest_sig
BDBJPGFE_01860 HTH-type transcriptional regulator MlrA,28.69309,28.58147,28.72978,28.51646,29.05261,28.50684,28.53449,28.46104,28.70299,28.58438,28.30378,28.44561,28.04963,28.21081,27.96637,0.025884814130285268,0.029450786748803654,0.021367414386002107,0.021811087306080244,0.0172434139835546,28.668113333333334,28.691969999999998,28.566173333333335,28.44459,28.075603333333333,0.06307053952167906,0.255041229738776,0.10128450303751044,0.11455674081723274,0.10146818527115775,0.02385666666666353,-0.10193999999999903,-0.22352333333333263,-0.5925100000000008,-0.12579666666666256,-0.24737999999999616,-0.6163666666666643,0.9040161847165871,0.2934938493382133,0.07297815893226778,0.0021762096743110524,,,,+,0.552129861613238,0.27901232344296145,0.03367427396713061,,,+
BDBJPGFE_01862 RNA polymerase-associated protein RapA,27.35246,27.44237,27.45834,28.42579,28.34777,28.05087,27.20387,26.29717,26.91798,26.68632,26.1039,27.14239,24.8628,26.74663,27.00121,0.010880282069880563,0.022055617836949,0.006309418746433044,0.006261911504200627,0.004710619707875261,27.41772333333334,28.274810000000002,26.806340000000002,26.644203333333333,26.203546666666668,0.04660641753616691,0.1615211499051027,0.37848279546984137,0.42500645503594653,0.9537309062250677,0.8570866666666639,-0.611383333333336,-0.7735200000000049,-1.2141766666666705,-1.46847,-1.6306066666666688,-2.0712633333333343,0.0019617188368978066,0.08598102851840564,0.06273379363411771,0.14653435851039975,+,,,,0.007248159367438258,0.007120786151320287,0.038849278116843924,+,+,+
"BDBJPGFE_01865 Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein",29.6807,29.86336,29.8474,31.37405,31.44919,30.96678,31.29958,31.88853,31.46976,31.37213,31.56288,31.39013,31.33793,31.16669,31.34546,0.05661349376131559,0.17504769683796007,0.16934134430754194,0.1741411227569798,0.1593141058470535,29.79715333333333,31.26334,31.552623333333333,31.441713333333336,31.283360000000002,0.08260231850391436,0.2119314041539547,0.24747427426345192,0.08599232846920496,0.08255540321505334,1.466186666666669,1.7554700000000025,1.6445600000000056,1.4862066666666713,0.28928333333333356,0.1783733333333366,0.02002000000000237,0.0008033270203700792,0.0006808780933689718,4.073675919577003e-05,5.6030417657586606e-05,+,+,+,+,0.2775944025225628,0.3319442803828402,0.9069386865129876,,,
BDBJPGFE_01873 GTP-binding protein TypA/BipA,31.11799,31.27287,30.69843,30.1343,29.78609,29.9986,30.09949,29.54054,30.05918,29.69363,29.90684,29.83563,29.54075,29.70884,29.94238,0.13303702975781068,0.07156890176266363,0.05385109479814045,0.056275424135619374,0.054305517011229695,31.029763333333335,29.972996666666663,29.899736666666666,29.812033333333332,29.730656666666665,0.2426702659073749,0.14330433590400765,0.25452296298937144,0.08862741499608848,0.16468887724703515,-1.0567666666666717,-1.1300266666666694,-1.217730000000003,-1.2991066666666704,-0.07325999999999766,-0.16096333333333135,-0.24233999999999867,0.006075152404980175,0.010462574734143418,0.002631506094722577,0.003313023356351127,+,+,+,+,0.7407248517696938,0.2480608365234662,0.19152683786877892,,,
BDBJPGFE_01874 Bifunctional ligase/repressor BirA,26.92116,26.77128,26.17037,24.52451,25.02816,25.16815,24.33929,24.57963,24.94727,24.1004,24.41029,23.60109,24.94362,24.30326,24.32271,0.0062630152290115175,0.0021364332899702935,0.0013882144360630178,0.001027871407502771,0.001469746015537473,26.620936666666665,24.906940000000002,24.622063333333333,24.03726,24.523196666666667,0.32442127389484837,0.2763920267783912,0.2500138141961141,0.33335782046723733,0.29739021507477625,-1.713996666666663,-1.9988733333333322,-2.5836766666666655,-2.097739999999998,-0.2848766666666691,-0.8696800000000025,-0.3837433333333351,0.0047193878882868705,0.002311236634048492,0.001419167386136112,0.0025241965731574723,+,+,+,+,0.34052162830034916,0.04685759213264845,0.2522839654958486,,+,
BDBJPGFE_01875 Type III pantothenate kinase,24.21186,24.15692,24.22641,24.91813,25.3829,25.47918,25.08849,24.86502,24.59523,24.13305,24.15693,24.69882,26.73905,24.36435,24.91285,0.0011682243708999833,0.002728927883801401,0.001625346264653957,0.001258756987271386,0.0025867133703534727,24.198396666666667,25.26007,24.849580000000003,24.3296,25.33875,0.02992391499936031,0.2449621498653745,0.20166829547551568,0.2612599215340928,1.0151660389643975,1.0616733333333315,0.6511833333333357,0.13120333333333178,1.1403533333333336,-0.4104899999999958,-0.9304699999999997,0.07868000000000208,0.0036893966527272418,0.010682640829197383,0.519362372125654,0.18749887167267587,+,+,,,0.14129504851146427,0.021311728143782842,0.9202760539423327,,+,
BDBJPGFE_01881 Transcription termination/antitermination protein NusG,29.10472,29.18971,29.04539,29.28894,28.7106,28.25305,29.16796,28.96441,28.6052,28.85091,28.81897,28.93092,28.64942,28.75251,28.86824,0.03524127104382983,0.030677895299195613,0.02716525033462453,0.029229092251106575,0.027647814413989,29.113273333333336,28.75086333333333,28.912523333333336,28.866933333333332,28.756723333333337,0.05922800707623252,0.4238575822398624,0.23265693489676106,0.047086877388740116,0.08938255696101421,-0.3624100000000041,-0.20074999999999932,-0.24634000000000356,-0.3565499999999986,0.1616600000000048,0.11607000000000056,0.0058600000000055275,0.29720212461812895,0.30247792354143804,0.00999896524343662,0.00929037514304234,,,+,+,0.6609767419210224,0.7198992395366812,0.9856526116539246,,,
BDBJPGFE_01882 50S ribosomal protein L11,30.87753,30.73223,30.80801,29.61812,29.41329,29.37383,29.7485,29.88885,29.87505,30.08182,30.06458,30.19413,29.43657,30.04284,30.15255,0.11391737943061192,0.0504463367080671,0.051576206870061043,0.06935412494605298,0.060116545321631354,30.805923333333336,29.468413333333334,29.837466666666668,30.11351,29.87732,0.05933682461638388,0.10707734722568027,0.06316069892653962,0.05743978122056823,0.3148592202874176,-1.3375100000000018,-0.9684566666666683,-0.6924133333333344,-0.928603333333335,0.36905333333333346,0.6450966666666673,0.40890666666666675,0.0001023923873652184,9.366168114768926e-05,0.00028967056703752247,0.014868335256635503,+,+,+,+,0.013714713347309757,0.0016840674531416935,0.15705208604149395,+,+,
BDBJPGFE_01883 50S ribosomal protein L1,31.69723,31.56256,31.36552,31.16393,31.19019,31.00852,30.86865,31.07769,31.03807,31.10475,31.08487,30.87964,30.95678,30.94608,31.08569,0.18971510246427323,0.1585884913871765,0.11503829885414463,0.13028132191919548,0.13055858655243954,31.54177,31.12088,30.994803333333333,31.023086666666668,30.996183333333335,0.13621563566639525,0.08017054363459612,0.09065845698125675,0.1017562880393915,0.06344133790798887,-0.42089,-0.5469666666666662,-0.5186833333333318,-0.5455866666666651,-0.12607666666666617,-0.09779333333333184,-0.12469666666666512,0.019673966257439456,0.009121603581837848,0.012504483894392253,0.006815899839412486,+,+,+,+,0.21467218186191597,0.34585183429724387,0.15962931864900207,,,
BDBJPGFE_01884 50S ribosomal protein L10,31.55865,31.2762,31.46158,31.07514,31.10262,30.52729,30.68971,30.83951,30.9857,31.16782,31.13779,31.28356,30.75159,31.42432,31.33026,0.17583324445550821,0.136234435385698,0.10321249106423618,0.14691010131071414,0.14714488000088574,31.432143333333332,30.901683333333335,30.838306666666668,31.196389999999997,31.168723333333332,0.1171733434797451,0.26497366363890285,0.12084040724121296,0.06284587973765773,0.2974468963622846,-0.5304599999999979,-0.5938366666666646,-0.23575333333333504,-0.26342,-0.06337666666666664,0.2947066666666629,0.26703999999999795,0.06072903335419851,0.007547165068021422,0.06623359245670521,0.3086578216616793,,+,,,0.7736242944799638,0.2006527133977729,0.39679622023287764,,,
BDBJPGFE_01885 50S ribosomal protein L7/L12,30.9444,31.40218,31.04921,30.27952,30.11048,30.07368,29.99335,30.2255,30.20653,30.11185,30.26506,29.90913,29.90354,30.42061,30.06728,0.1427998565922715,0.08116716222570904,0.06368847563385367,0.06848643947612217,0.07164761951506583,31.13193,30.15456,30.141793333333336,30.095346666666668,30.130476666666667,0.1958274425780686,0.08962816224082054,0.10525059820363168,0.14577565236424736,0.21577103641488954,-0.9773700000000005,-0.9901366666666647,-1.0365833333333327,-1.001453333333334,-0.01276666666666415,-0.05921333333333223,-0.024083333333333456,0.0030292412271231734,0.0032474951801731012,0.0038711259935772413,0.008276515225240033,+,+,+,+,0.9023945375670614,0.6502143950655974,0.8911524234416525,,,
BDBJPGFE_01886 DNA-directed RNA polymerase subunit beta,33.42016,33.46307,33.23492,32.96855,32.87418,32.72416,33.27781,33.11194,33.2735,33.1974,33.33285,33.3028,33.05406,33.17863,33.18558,0.6749502644661566,0.5278170958307276,0.5382939635399518,0.6217035988052663,0.5767464999042335,33.37271666666667,32.85563,33.22108333333333,33.27768333333333,33.13942333333333,0.09899918529406625,0.10063032975533238,0.07719604667482963,0.058079318369124375,0.06042764065852293,-0.5170866666666711,-0.1516333333333364,-0.09503333333334041,-0.2332933333333358,0.36545333333333474,0.4220533333333307,0.28379333333333534,0.006605001272378628,0.16278962330112962,0.30662197016087717,0.046650758727104946,+,,,+,0.015160600673918705,0.0068047846971357765,0.026799822080494553,+,+,+
BDBJPGFE_01887 DNA-directed RNA polymerase subunit beta,34.068,34.10048,33.8683,32.9955,33.02853,32.8604,33.46575,33.30103,33.41815,33.38497,33.48748,33.47182,33.00439,33.41084,33.4233,1.0514617987406616,0.5679975656320115,0.6072487353467676,0.6996500982714107,0.6355580973879322,34.01226,32.96147666666667,33.394976666666665,33.44809,33.27951,0.10265508203039266,0.07273291154781635,0.06921426699428145,0.0450881336939094,0.19460571026222823,-1.050783333333328,-0.617283333333333,-0.5641699999999972,-0.7327499999999958,0.4334999999999951,0.4866133333333309,0.3180333333333323,0.0002940532513169036,0.0021333361525380165,0.002060980579879376,0.009240810612080846,+,+,+,+,0.003640759341432795,0.0012978992076339354,0.09635778238209844,+,+,
BDBJPGFE_01888 30S ribosomal protein S12,30.86909,30.98746,30.82949,30.73392,30.60036,29.63397,30.88314,30.78207,30.854,30.33362,31.00062,31.12028,30.78698,30.87085,30.88533,0.1212018060808911,0.0912033093892259,0.10331484605247915,0.1130308768505153,0.11779138359675426,30.895346666666665,30.32275,30.839736666666667,30.818173333333334,30.84772,0.06711030538515539,0.4900836559200882,0.04247641096995922,0.34609591978075865,0.043354571462150104,-0.5725966666666658,-0.05560999999999794,-0.07717333333333087,-0.04762666666666604,0.5169866666666678,0.4954233333333349,0.5249699999999997,0.17696342164017342,0.3781311687363841,0.7723382744431039,0.4466760563554138,,,,,0.2114011021321377,0.3077544542455095,0.20580235997540336,,,
BDBJPGFE_01889 30S ribosomal protein S7,31.57817,31.53691,31.17962,30.25023,30.38659,30.00558,30.58109,30.3803,30.61123,30.55005,30.71408,30.75167,30.26372,30.54324,30.59806,0.17576297533707588,0.084588967247565,0.08301923714338463,0.1021349710512615,0.09055423444447733,31.43156666666667,30.214133333333333,30.524206666666668,30.67193333333333,30.46834,0.17894773731145314,0.1576269478512138,0.10249862253817033,0.08754013263767843,0.14640882578132655,-1.2174333333333358,-0.9073600000000006,-0.7596333333333369,-0.9632266666666673,0.3100733333333352,0.4577999999999989,0.25420666666666847,0.0019518893301093863,0.003396394035405368,0.005720126295289898,0.004150265080257297,+,+,+,+,0.08005646370257537,0.02294642437842599,0.17002580744670354,,+,
BDBJPGFE_01890 Elongation factor G,34.60846,34.73515,34.48201,34.32971,34.09938,34.12155,34.1493,33.8941,34.01213,34.14079,34.21096,34.21082,33.78605,34.19762,34.13109,1.5896139469224044,1.325031494802008,0.9355539907226509,1.1680797973129162,1.0753745609711238,34.60854,34.183546666666665,34.01851,34.18752333333334,34.03825333333334,0.10334398773029595,0.10374862965627861,0.10428259138833404,0.03304550633427758,0.18039115135972847,-0.4249933333333331,-0.5900299999999987,-0.4210166666666595,-0.5702866666666608,-0.1650366666666656,0.003976666666673623,-0.14529333333332772,0.01480004517155172,0.004731259002656699,0.005371382740240916,0.017850837404055856,+,+,+,+,0.187780363472229,0.9612841275320445,0.37934477971855957,,,
BDBJPGFE_01891 Elongation factor Tu,35.19975,35.29659,34.91193,34.60775,34.11892,34.32944,34.52718,34.41173,34.59279,34.53832,34.62222,34.50729,34.02243,34.90302,34.62674,2.2913954096442724,1.4891784577664355,1.3158084524610032,1.5079188964605248,1.4989815042025127,35.13609,34.35203666666667,34.51056666666667,34.55594333333333,34.51739666666666,0.16336110430576967,0.2002026460586597,0.07484509796165037,0.048546627986801746,0.3677196943627327,-0.7840533333333326,-0.6255233333333337,-0.5801466666666713,-0.61869333333334,0.15852999999999895,0.20390666666666135,0.16535999999999262,0.01273425535474998,0.007912134113891299,0.008558857587115186,0.09532820589163743,+,+,+,,0.35340137288080364,0.23415275378211645,0.6062620366455321,,,
BDBJPGFE_01892 30S ribosomal protein S10,31.11855,30.97049,30.89894,30.39816,30.30236,30.05827,30.14759,30.50484,30.17534,30.43171,30.53408,30.60346,30.4184,30.55901,30.29975,0.1299591185640473,0.08689457892706245,0.06989369614541202,0.09212259334237853,0.087918215585937,30.99599333333333,30.252930000000003,30.275923333333335,30.523083333333332,30.42572,0.09145109087497066,0.14309390087165388,0.16226448745455405,0.07054648884876455,0.1059689379016328,-0.7430633333333283,-0.7200699999999962,-0.47290999999999883,-0.5702733333333327,0.02299333333333209,0.27015333333332947,0.17278999999999556,0.003466454028497986,0.0054441655261681515,0.004421071052419531,0.004501987086133306,+,+,+,+,0.8878001061470717,0.07478178130779826,0.24187558748833404,,,
BDBJPGFE_01893 50S ribosomal protein L3,31.04869,30.9437,30.93241,30.64083,30.48203,30.27075,30.26685,29.81955,30.36003,30.48932,30.36181,30.64633,29.774,30.69445,30.53074,0.12807579649662448,0.1006219285781055,0.06399898428338911,0.09060715779697046,0.08244919675460655,30.974933333333336,30.464536666666664,30.148809999999997,30.49915333333333,30.33306333333333,0.05235710988543547,0.15159004833944661,0.23590921813273846,0.11636273296129768,0.4009273409096575,-0.5103966666666722,-0.8261233333333386,-0.4757800000000074,-0.6418700000000044,-0.3157266666666665,0.03461666666666474,-0.13147333333333222,0.01081671291031905,0.008432131991106954,0.006198714926063991,0.08812795150348253,+,+,+,,0.1865338762569126,0.8104514672542362,0.6868172730528115,,,
BDBJPGFE_01894 50S ribosomal protein L4,31.60761,31.11657,31.37803,30.79103,30.64556,30.39713,30.35227,30.57046,30.46354,30.81719,30.75486,30.71792,30.29373,30.58594,30.83733,0.16811726178617695,0.11139218959772171,0.07952062018201485,0.10881420700621235,0.0973226388406414,31.367403333333332,30.61124,30.46209,30.763323333333336,30.572333333333336,0.20060702037122852,0.16262984412462494,0.08908159518104729,0.04096628071421143,0.22213223694207274,-0.7561633333333333,-0.9053133333333321,-0.6040799999999962,-0.7950699999999955,-0.14914999999999878,0.15208333333333712,-0.038906666666662204,0.014365995347111164,0.00430489335391174,0.01400339242561199,0.019832404448250053,+,+,+,+,0.3188345639194072,0.26896346277401084,0.8513381715380779,,,
BDBJPGFE_01895 50S ribosomal protein L23,30.91157,30.7527,30.722,30.25023,29.56407,29.52559,29.90297,29.86695,30.05362,30.06252,30.32892,30.56865,29.78717,30.33873,29.92931,0.11309129336415684,0.06260593838198628,0.05542047240914259,0.08002782453073239,0.06629248981017506,30.795423333333332,29.77996333333333,29.94118,30.320030000000003,30.018403333333335,0.08307891282121808,0.33289961543317337,0.08085553083535232,0.2067223069724223,0.23382019435645257,-1.015460000000001,-0.8542433333333328,-0.47539333333332934,-0.7770199999999967,0.16121666666666812,0.5400666666666716,0.2384400000000042,0.013856959062686584,0.0004790084536269342,0.03925384644833588,0.011436020810442251,+,+,+,+,0.5421271658275745,0.12308777474792686,0.45375676262342235,,,
BDBJPGFE_01896 50S ribosomal protein L2,32.94796,33.07718,32.75994,31.23546,31.25056,30.98983,31.33804,31.55069,31.2157,30.45963,31.12368,31.21865,30.93789,31.39973,31.44045,0.4960290210637665,0.16279142934937596,0.14901465768388764,0.12247864807002234,0.15668539150167132,32.92836,31.158616666666664,31.368143333333332,30.933986666666666,31.259356666666665,0.13025212576640163,0.11950929289761837,0.13840576344775415,0.3376541728192058,0.2279183229921536,-1.7697433333333343,-1.5602166666666655,-1.994373333333332,-1.6690033333333325,0.20952666666666886,-0.22462999999999766,0.10074000000000183,0.00014447411309789307,0.0003145632492702042,0.0014622494803651707,0.0008469661554666839,+,+,+,+,0.18045573836095266,0.4252328558574346,0.6093422021233765,,,
BDBJPGFE_01897 30S ribosomal protein S19,29.86025,29.67022,29.57663,29.20074,29.37588,28.2852,29.14904,29.1561,29.21512,29.23382,29.73541,29.90498,28.91328,29.77922,29.38375,0.05301348163712921,0.035314879523130435,0.032550033056519004,0.049423882914632095,0.041965160693912214,29.702366666666666,28.95394,29.173419999999997,29.624736666666667,29.358749999999997,0.11799754865627003,0.4782456799595786,0.029626884187620228,0.2849565773158342,0.3539602340188318,-0.748426666666667,-0.5289466666666698,-0.0776299999999992,-0.34361666666666935,0.21947999999999723,0.6707966666666678,0.40480999999999767,0.09812181898264412,0.00354883550377451,0.739851132128186,0.2626996889026982,,+,,,0.5524318056116795,0.16357734691422104,0.3904425036841611,,,
BDBJPGFE_01898 50S ribosomal protein L22,30.4004,30.09194,29.93846,30.04882,29.75821,29.81236,29.9574,30.14236,30.09081,29.71813,30.08119,30.32432,29.99833,29.78186,29.86411,0.07197982653096319,0.06678231822416916,0.06032526474355399,0.06596428072871632,0.06028819091044122,30.143600000000003,29.87313,30.063523333333336,30.04121333333333,29.881433333333334,0.19209148445467406,0.12618316765717988,0.07793575145949125,0.24908523231126303,0.08921841601124389,-0.2704700000000031,-0.0800766666666668,-0.10238666666667129,-0.2621666666666691,0.1903933333333363,0.1680833333333318,0.008303333333333995,0.17138603268361566,0.6139087905402267,0.6691935002045716,0.15492188147956065,,,,,0.14362826252819474,0.44256093852651274,0.9430792789674793,,,
